iter	Passed	Remaining
4773	90424	98986
4774	90443	98966
4775	90462	98948
4776	90481	98928
4777	90499	98909
4778	90517	98889
4779	90535	98869
4780	90554	98850
4781	90573	98831
4782	90590	98810
4783	90608	98790
4784	90626	98770
4785	90644	98750
4786	90661	98729
4787	90679	98709
4788	90697	98689
4789	90713	98667
4790	90733	98649
4791	90752	98631
4792	90771	98611
4793	90788	98591
4794	90807	98572
4795	90823	98550
4796	90842	98531
4797	90861	98512
4798	90879	98491
4799	90896	98470
4800	90924	98462
4801	90942	98442
4802	90961	98423
4803	90980	98404
4804	90997	98383
4805	91016	98364
4806	91034	98344
4807	91051	98323
4808	91069	98303
4809	91087	98283
4810	91103	98261
4811	91122	98242
4812	91141	98223
4813	91159	98203
4814	91178	98184
4815	91196	98165
4816	91214	98145
4817	91233	98125
4818	91250	98105
4819	91268	98085
4820	91288	98067
4821	91306	98047
4822	91324	98027
4823	91343	98008
4824	91362	97989
4825	91378	97968
4826	91397	97948
4827	91414	97927
4828	91431	97906
4829	91450	97887
4830	91469	97869
4831	91487	97848
4832	91505	97828
4833	91522	97808
4834	91540	97788
4835	91558	97767
4836	91576	97748
4837	91594	97729
4838	91614	97710
4839	91631	97690
4840	91649	97669
4841	91664	97646
4842	91682	97626
4843	91700	97606
4844	91718	97587
4845	91736	97566
4846	91753	97546
4847	91771	97526
4848	91789	97506
4849	91807	97486
4850	91825	97466
4851	91844	97447
4852	91863	97429
4853	91881	97409
4854	91900	97389
4855	91918	97369
4856	91936	97350
4857	91953	97329
4858	91972	97310
4859	91989	97288
4860	92007	97269
4861	92025	97249
4862	92044	97230
4863	92063	97211
4864	92083	97194
4865	92102	97175
4866	92119	97154
4867	92138	97135
4868	92155	97114
4869	92175	97096
4870	92194	97077
4871	92213	97059
4872	92231	97039
4873	92249	97018
4874	92265	96996
4875	92284	96977
4876	92303	96958
4877	92320	96938
4878	92337	96917
4879	92355	96898
4880	92377	96881
4881	92394	96861
4882	92414	96843
4883	92432	96823
4884	92450	96803
4885	92468	96783
4886	92487	96764
4887	92505	96744
4888	92524	96725
4889	92540	96704
4890	92558	96684
4891	92577	96665
4892	92597	96646
4893	92615	96627
4894	92632	96606
4895	92650	96586
4896	92669	96567
4897	92688	96548
4898	92706	96528
4899	92723	96508
4900	92750	96498
4901	92769	96478
4902	92787	96459
4903	92807	96440
4904	92826	96422
4905	92845	96403
4906	92864	96384
4907	92881	96363
4908	92899	96343
4909	92916	96322
4910	92934	96303
4911	92953	96284
4912	92972	96265
4913	92991	96246
4914	93009	96226
4915	93027	96206
4916	93045	96187
4917	93063	96166
4918	93082	96147
4919	93100	96127
4920	93118	96108
4921	93136	96088
4922	93154	96068
4923	93171	96047
4924	93189	96027
4925	93207	96008
4926	93226	95988
4927	93243	95968
4928	93259	95946
4929	93278	95927
4930	93297	95908
4931	93313	95886
4932	93332	95867
4933	93350	95847
4934	93369	95829
4935	93389	95810
4936	93407	95791
4937	93424	95770
4938	93443	95751
4939	93462	95732
4940	93480	95713
4941	93497	95692
4942	93516	95672
4943	93535	95654
4944	93553	95634
4945	93571	95614
4946	93588	95593
4947	93607	95574
4948	93624	95554
4949	93642	95534
4950	93660	95514
4951	93678	95495
4952	93698	95476
4953	93715	95456
4954	93733	95436
4955	93752	95416
4956	93770	95397
4957	93790	95379
4958	93810	95361
4959	93829	95343
4960	93847	95322
4961	93863	95301
4962	93882	95282
4963	93899	95261
4964	93917	95241
4965	93937	95223
4966	93956	95204
4967	93974	95185
4968	93991	95163
4969	94008	95143
4970	94026	95123
4971	94044	95103
4972	94063	95084
4973	94080	95064
4974	94099	95044
4975	94118	95026
4976	94137	95007
4977	94155	94987
4978	94173	94968
4979	94193	94949
4980	94210	94929
4981	94228	94909
4982	94246	94889
4983	94264	94869
4984	94282	94850
4985	94301	94830
4986	94319	94811
4987	94337	94791
4988	94355	94771
4989	94371	94749
4990	94389	94729
4991	94406	94709
4992	94423	94688
4993	94440	94667
4994	94458	94647
4995	94475	94627
4996	94493	94606
4997	94509	94585
4998	94525	94563
4999	94542	94542
5000	94572	94535
5001	94592	94517
5002	94609	94496
5003	94629	94478
5004	94645	94455
5005	94663	94436
5006	94680	94415
5007	94698	94396
5008	94717	94377
5009	94736	94358
5010	94753	94337
5011	94771	94317
5012	94790	94298
5013	94809	94279
5014	94828	94260
5015	94846	94241
5016	94864	94221
5017	94883	94202
5018	94901	94182
5019	94918	94161
5020	94936	94142
5021	94955	94123
5022	94973	94104
5023	94991	94084
5024	95010	94064
5025	95027	94044
5026	95046	94025
5027	95066	94007
5028	95086	93989
5029	95104	93970
5030	95123	93951
5031	95141	93931
5032	95160	93912
5033	95179	93893
5034	95196	93872
5035	95214	93852
5036	95230	93831
5037	95250	93813
5038	95267	93792
5039	95284	93771
5040	95302	93752
5041	95319	93731
5042	95335	93709
5043	95352	93689
5044	95371	93670
5045	95390	93650
5046	95409	93632
5047	95427	93612
5048	95446	93594
5049	95464	93574
5050	95484	93555
5051	95501	93535
5052	95519	93515
5053	95537	93495
5054	95555	93475
5055	95573	93456
5056	95592	93437
5057	95610	93418
5058	95628	93397
5059	95645	93377
5060	95663	93357
5061	95680	93336
5062	95698	93316
5063	95716	93297
5064	95734	93277
5065	95752	93257
5066	95769	93237
5067	95787	93216
5068	95806	93198
5069	95823	93177
5070	95841	93157
5071	95858	93136
5072	95876	93117
5073	95896	93098
5074	95914	93079
5075	95933	93060
5076	95952	93042
5077	95970	93022
5078	95988	93002
5079	96007	92983
5080	96025	92963
5081	96044	92944
5082	96063	92926
5083	96082	92907
5084	96101	92888
5085	96119	92868
5086	96138	92849
5087	96156	92829
5088	96175	92811
5089	96194	92792
5090	96213	92773
5091	96231	92754
5092	96249	92734
5093	96266	92713
5094	96284	92693
5095	96302	92673
5096	96320	92654
5097	96337	92634
5098	96355	92614
5099	96373	92594
5100	96402	92585
5101	96420	92565
5102	96438	92545
5103	96457	92526
5104	96475	92507
5105	96495	92489
5106	96513	92468
5107	96531	92449
5108	96550	92430
5109	96569	92411
5110	96588	92392
5111	96607	92374
5112	96626	92355
5113	96643	92334
5114	96662	92315
5115	96681	92297
5116	96700	92278
5117	96717	92257
5118	96735	92238
5119	96754	92219
5120	96771	92198
5121	96788	92177
5122	96806	92158
5123	96824	92138
5124	96843	92119
5125	96862	92100
5126	96882	92082
5127	96901	92063
5128	96918	92043
5129	96936	92023
5130	96954	92003
5131	96972	91984
5132	96990	91963
5133	97008	91944
5134	97026	91924
5135	97045	91905
5136	97064	91886
5137	97083	91868
5138	97101	91848
5139	97120	91830
5140	97139	91810
5141	97157	91791
5142	97176	91772
5143	97195	91753
5144	97213	91734
5145	97231	91713
5146	97249	91694
5147	97266	91673
5148	97283	91653
5149	97302	91634
5150	97321	91615
5151	97339	91596
5152	97357	91576
5153	97374	91555
5154	97393	91536
5155	97411	91516
5156	97429	91496
5157	97447	91477
5158	97465	91457
5159	97483	91438
5160	97501	91418
5161	97520	91399
5162	97540	91381
5163	97559	91362
5164	97578	91344
5165	97598	91325
5166	97616	91306
5167	97634	91287
5168	97654	91268
5169	97672	91248
5170	97689	91228
5171	97709	91210
5172	97727	91190
5173	97745	91170
5174	97765	91152
5175	97782	91132
5176	97800	91113
5177	97819	91094
5178	97838	91075
5179	97857	91056
5180	97876	91037
5181	97894	91018
5182	97912	90998
5183	97929	90977
5184	97948	90959
5185	97967	90940
5186	97984	90919
5187	98003	90901
5188	98020	90880
5189	98039	90860
5190	98057	90841
5191	98076	90822
5192	98095	90803
5193	98113	90784
5194	98131	90764
5195	98147	90742
5196	98164	90721
5197	98181	90701
5198	98199	90682
5199	98217	90662
5200	98245	90651
5201	98263	90631
5202	98280	90611
5203	98297	90591
5204	98317	90573
5205	98336	90554
5206	98355	90535
5207	98374	90516
5208	98391	90496
5209	98410	90477
5210	98429	90458
5211	98447	90438
5212	98465	90419
5213	98483	90399
5214	98502	90380
5215	98519	90359
5216	98536	90339
5217	98554	90319
5218	98573	90300
5219	98590	90279
5220	98607	90259
5221	98626	90240
5222	98645	90221
5223	98663	90202
5224	98683	90184
5225	98701	90164
5226	98718	90143
5227	98736	90124
5228	98755	90105
5229	98772	90084
5230	98791	90066
5231	98810	90047
5232	98827	90026
5233	98845	90006
5234	98863	89987
5235	98881	89967
5236	98899	89948
5237	98917	89928
5238	98936	89909
5239	98955	89890
5240	98974	89871
5241	98991	89851
5242	99009	89831
5243	99028	89812
5244	99046	89793
5245	99065	89774
5246	99083	89754
5247	99101	89734
5248	99118	89714
5249	99136	89695
5250	99155	89676
5251	99174	89656
5252	99192	89637
5253	99211	89619
5254	99229	89599
5255	99247	89579
5256	99265	89559
5257	99282	89539
5258	99301	89520
5259	99320	89501
5260	99339	89482
5261	99358	89463
5262	99376	89444
5263	99393	89424
5264	99411	89404
5265	99429	89384
5266	99448	89365
5267	99466	89346
5268	99483	89325
5269	99501	89305
5270	99519	89286
5271	99536	89265
5272	99555	89246
5273	99574	89228
5274	99592	89208
5275	99611	89190
5276	99631	89171
5277	99651	89154
5278	99668	89133
5279	99685	89113
5280	99703	89093
5281	99722	89074
5282	99740	89054
5283	99758	89034
5284	99774	89013
5285	99794	88995
5286	99812	88975
5287	99831	88956
5288	99850	88938
5289	99869	88919
5290	99886	88899
5291	99905	88880
5292	99923	88860
5293	99941	88840
5294	99960	88822
5295	99978	88802
5296	99996	88782
5297	100013	88762
5298	100032	88744
5299	100051	88724
5300	100081	88715
5301	100099	88696
5302	100120	88679
5303	100139	88660
5304	100159	88642
5305	100178	88624
5306	100197	88604
5307	100215	88585
5308	100235	88567
5309	100251	88546
5310	100269	88526
5311	100287	88506
5312	100305	88487
5313	100323	88467
5314	100343	88449
5315	100360	88429
5316	100379	88410
5317	100398	88391
5318	100416	88372
5319	100434	88352
5320	100453	88333
5321	100472	88314
5322	100491	88295
5323	100509	88276
5324	100525	88255
5325	100544	88236
5326	100562	88216
5327	100580	88196
5328	100596	88175
5329	100615	88156
5330	100633	88137
5331	100652	88117
5332	100672	88099
5333	100690	88080
5334	100708	88060
5335	100726	88040
5336	100744	88021
5337	100763	88002
5338	100780	87982
5339	100798	87962
5340	100815	87942
5341	100833	87922
5342	100852	87903
5343	100871	87884
5344	100889	87865
5345	100905	87844
5346	100924	87825
5347	100942	87805
5348	100960	87785
5349	100977	87765
5350	100995	87745
5351	101011	87724
5352	101031	87706
5353	101050	87687
5354	101068	87667
5355	101085	87647
5356	101103	87628
5357	101122	87609
5358	101141	87590
5359	101157	87569
5360	101178	87551
5361	101196	87532
5362	101215	87513
5363	101231	87492
5364	101250	87473
5365	101269	87454
5366	101287	87434
5367	101305	87416
5368	101324	87397
5369	101342	87376
5370	101361	87358
5371	101379	87338
5372	101397	87318
5373	101414	87299
5374	101431	87278
5375	101451	87260
5376	101470	87241
5377	101488	87222
5378	101507	87203
5379	101525	87183
5380	101544	87164
5381	101561	87144
5382	101579	87124
5383	101597	87105
5384	101616	87086
5385	101634	87066
5386	101651	87046
5387	101671	87028
5388	101689	87008
5389	101707	86988
5390	101725	86969
5391	101744	86950
5392	101764	86932
5393	101783	86913
5394	101801	86894
5395	101820	86876
5396	101838	86856
5397	101857	86837
5398	101876	86818
5399	101895	86799
5400	101922	86788
5401	101942	86769
5402	101959	86749
5403	101977	86730
5404	101997	86711
5405	102015	86692
5406	102034	86673
5407	102052	86654
5408	102072	86636
5409	102091	86616
5410	102110	86598
5411	102128	86579
5412	102148	86560
5413	102164	86540
5414	102183	86520
5415	102202	86501
5416	102221	86483
5417	102239	86463
5418	102256	86443
5419	102276	86425
5420	102294	86406
5421	102312	86386
5422	102331	86367
5423	102350	86349
5424	102369	86329
5425	102386	86309
5426	102405	86290
5427	102422	86270
5428	102440	86250
5429	102459	86231
5430	102477	86212
5431	102495	86193
5432	102513	86173
5433	102531	86153
5434	102549	86133
5435	102566	86113
5436	102586	86095
5437	102606	86077
5438	102624	86057
5439	102642	86038
5440	102661	86020
5441	102679	86000
5442	102697	85980
5443	102717	85962
5444	102735	85943
5445	102754	85924
5446	102772	85905
5447	102790	85885
5448	102809	85866
5449	102826	85846
5450	102844	85826
5451	102863	85807
5452	102881	85787
5453	102901	85769
5454	102919	85750
5455	102938	85731
5456	102959	85714
5457	102977	85695
5458	102997	85676
5459	103015	85657
5460	103033	85638
5461	103052	85619
5462	103071	85600
5463	103089	85580
5464	103108	85562
5465	103125	85542
5466	103145	85523
5467	103162	85503
5468	103182	85485
5469	103201	85466
5470	103219	85447
5471	103239	85429
5472	103259	85411
5473	103278	85392
5474	103297	85373
5475	103317	85355
5476	103336	85337
5477	103356	85318
5478	103377	85301
5479	103397	85283
5480	103416	85265
5481	103436	85247
5482	103455	85228
5483	103472	85208
5484	103492	85190
5485	103512	85172
5486	103532	85154
5487	103553	85136
5488	103571	85118
5489	103590	85099
5490	103611	85081
5491	103630	85063
5492	103650	85045
5493	103668	85025
5494	103688	85007
5495	103708	84989
5496	103726	84970
5497	103744	84950
5498	103763	84931
5499	103782	84912
5500	103812	84902
5501	103831	84884
5502	103850	84865
5503	103867	84845
5504	103885	84825
5505	103904	84807
5506	103923	84788
5507	103942	84769
5508	103962	84751
5509	103981	84732
5510	103998	84712
5511	104019	84694
5512	104037	84675
5513	104056	84656
5514	104074	84637
5515	104093	84618
5516	104112	84599
5517	104129	84579
5518	104149	84561
5519	104167	84541
5520	104184	84521
5521	104201	84500
5522	104219	84481
5523	104238	84463
5524	104257	84443
5525	104275	84424
5526	104293	84404
5527	104311	84384
5528	104330	84366
5529	104347	84346
5530	104368	84328
5531	104386	84309
5532	104403	84288
5533	104419	84267
5534	104436	84246
5535	104454	84227
5536	104470	84206
5537	104490	84188
5538	104507	84168
5539	104525	84148
5540	104544	84130
5541	104563	84110
5542	104582	84092
5543	104602	84074
5544	104621	84055
5545	104638	84035
5546	104655	84014
5547	104674	83996
5548	104692	83976
5549	104709	83956
5550	104728	83937
5551	104747	83918
5552	104766	83899
5553	104785	83880
5554	104804	83862
5555	104822	83842
5556	104840	83823
5557	104859	83804
5558	104877	83784
5559	104897	83766
5560	104916	83748
5561	104935	83729
5562	104953	83710
5563	104973	83691
5564	104992	83673
5565	105010	83653
5566	105028	83634
5567	105049	83616
5568	105068	83597
5569	105087	83579
5570	105104	83559
5571	105124	83541
5572	105142	83521
5573	105161	83503
5574	105179	83483
5575	105198	83464
5576	105218	83446
5577	105238	83428
5578	105258	83410
5579	105276	83390
5580	105295	83372
5581	105314	83353
5582	105332	83334
5583	105351	83315
5584	105370	83296
5585	105387	83276
5586	105405	83256
5587	105424	83237
5588	105442	83218
5589	105461	83199
5590	105481	83181
5591	105499	83162
5592	105519	83144
5593	105537	83124
5594	105555	83105
5595	105573	83085
5596	105592	83066
5597	105609	83046
5598	105627	83026
5599	105646	83008
5600	105675	82997
5601	105695	82979
5602	105714	82960
5603	105731	82940
5604	105751	82921
5605	105768	82901
5606	105786	82882
5607	105805	82863
5608	105825	82845
5609	105844	82826
5610	105863	82808
5611	105882	82788
5612	105899	82769
5613	105917	82749
5614	105935	82729
5615	105953	82710
5616	105972	82691
5617	105992	82673
5618	106009	82653
5619	106029	82635
5620	106049	82616
5621	106068	82598
5622	106085	82578
5623	106105	82560
5624	106122	82539
5625	106140	82520
5626	106159	82501
5627	106177	82482
5628	106195	82462
5629	106213	82442
5630	106231	82423
5631	106249	82403
5632	106269	82385
5633	106287	82366
5634	106306	82347
5635	106324	82327
5636	106342	82308
5637	106361	82289
5638	106379	82270
5639	106397	82250
5640	106417	82232
5641	106437	82214
5642	106455	82195
5643	106474	82176
5644	106493	82157
5645	106512	82138
5646	106528	82118
5647	106546	82097
5648	106565	82079
5649	106584	82060
5650	106603	82041
5651	106621	82022
5652	106639	82002
5653	106657	81983
5654	106675	81963
5655	106694	81944
5656	106714	81927
5657	106733	81908
5658	106752	81889
5659	106772	81871
5660	106791	81852
5661	106809	81833
5662	106827	81814
5663	106846	81794
5664	106865	81776
5665	106884	81757
5666	106902	81737
5667	106919	81717
5668	106936	81697
5669	106955	81678
5670	106975	81660
5671	106993	81641
5672	107012	81621
5673	107032	81604
5674	107052	81585
5675	107071	81567
5676	107088	81546
5677	107106	81527
5678	107125	81509
5679	107144	81490
5680	107162	81470
5681	107180	81451
5682	107198	81431
5683	107216	81412
5684	107235	81393
5685	107253	81374
5686	107272	81354
5687	107289	81334
5688	107307	81315
5689	107327	81297
5690	107346	81278
5691	107363	81258
5692	107383	81240
5693	107401	81220
5694	107418	81200
5695	107435	81180
5696	107454	81161
5697	107474	81143
5698	107492	81124
5699	107510	81104
5700	107540	81093
5701	107558	81074
5702	107576	81055
5703	107593	81034
5704	107611	81014
5705	107629	80995
5706	107648	80977
5707	107668	80958
5708	107686	80939
5709	107706	80921
5710	107724	80901
5711	107742	80882
5712	107761	80863
5713	107780	80844
5714	107799	80825
5715	107818	80807
5716	107836	80787
5717	107854	80767
5718	107872	80748
5719	107890	80729
5720	107907	80708
5721	107926	80690
5722	107943	80670
5723	107961	80650
5724	107980	80631
5725	107999	80613
5726	108016	80593
5727	108036	80574
5728	108055	80556
5729	108070	80534
5730	108090	80516
5731	108108	80496
5732	108127	80477
5733	108145	80458
5734	108162	80438
5735	108182	80420
5736	108202	80402
5737	108222	80384
5738	108241	80365
5739	108258	80345
5740	108277	80326
5741	108296	80307
5742	108315	80289
5743	108333	80269
5744	108351	80250
5745	108369	80230
5746	108385	80209
5747	108405	80191
5748	108424	80172
5749	108443	80154
5750	108462	80134
5751	108480	80115
5752	108496	80094
5753	108514	80075
5754	108533	80056
5755	108552	80037
5756	108570	80018
5757	108590	79999
5758	108607	79979
5759	108625	79960
5760	108644	79941
5761	108662	79922
5762	108682	79903
5763	108699	79884
5764	108717	79864
5765	108737	79846
5766	108756	79827
5767	108774	79808
5768	108791	79788
5769	108810	79769
5770	108829	79750
5771	108848	79732
5772	108866	79712
5773	108886	79693
5774	108904	79674
5775	108923	79655
5776	108942	79637
5777	108960	79617
5778	108978	79598
5779	108997	79579
5780	109015	79559
5781	109033	79540
5782	109053	79522
5783	109073	79504
5784	109092	79486
5785	109110	79465
5786	109128	79447
5787	109146	79427
5788	109164	79407
5789	109184	79389
5790	109202	79370
5791	109222	79352
5792	109239	79332
5793	109258	79313
5794	109275	79293
5795	109293	79273
5796	109311	79254
5797	109328	79233
5798	109347	79215
5799	109364	79195
5800	109395	79184
5801	109413	79165
5802	109430	79145
5803	109447	79125
5804	109465	79105
5805	109484	79087
5806	109504	79068
5807	109522	79049
5808	109541	79030
5809	109562	79013
5810	109580	78993
5811	109597	78973
5812	109615	78954
5813	109635	78935
5814	109654	78917
5815	109673	78898
5816	109693	78880
5817	109710	78860
5818	109730	78842
5819	109749	78823
5820	109768	78804
5821	109785	78784
5822	109804	78765
5823	109823	78747
5824	109841	78727
5825	109859	78707
5826	109877	78688
5827	109895	78669
5828	109913	78649
5829	109933	78631
5830	109952	78613
5831	109971	78593
5832	109988	78574
5833	110007	78555
5834	110028	78538
5835	110047	78519
5836	110066	78500
5837	110084	78480
5838	110103	78461
5839	110121	78442
5840	110142	78425
5841	110161	78406
5842	110179	78386
5843	110199	78369
5844	110217	78349
5845	110236	78330
5846	110253	78311
5847	110271	78291
5848	110290	78272
5849	110308	78253
5850	110326	78233
5851	110344	78214
5852	110363	78195
5853	110382	78176
5854	110401	78158
5855	110420	78138
5856	110438	78119
5857	110456	78099
5858	110475	78081
5859	110493	78062
5860	110511	78042
5861	110529	78023
5862	110549	78005
5863	110568	77986
5864	110587	77967
5865	110604	77947
5866	110621	77926
5867	110639	77908
5868	110659	77889
5869	110678	77871
5870	110697	77852
5871	110715	77832
5872	110732	77812
5873	110750	77793
5874	110768	77773
5875	110786	77754
5876	110805	77735
5877	110823	77716
5878	110842	77697
5879	110861	77678
5880	110879	77658
5881	110896	77638
5882	110912	77618
5883	110931	77599
5884	110949	77580
5885	110968	77560
5886	110987	77542
5887	111005	77523
5888	111024	77503
5889	111042	77484
5890	111060	77464
5891	111079	77446
5892	111098	77427
5893	111117	77408
5894	111134	77388
5895	111150	77368
5896	111170	77349
5897	111188	77330
5898	111206	77310
5899	111223	77290
5900	111250	77278
5901	111272	77261
5902	111291	77242
5903	111308	77222
5904	111327	77203
5905	111344	77183
5906	111362	77164
5907	111379	77143
5908	111396	77123
5909	111415	77104
5910	111432	77084
5911	111451	77065
5912	111470	77047
5913	111489	77028
5914	111508	77009
5915	111526	76990
5916	111545	76971
5917	111563	76951
5918	111582	76933
5919	111600	76914
5920	111618	76894
5921	111636	76874
5922	111654	76855
5923	111672	76836
5924	111691	76817
5925	111713	76800
5926	111731	76780
5927	111749	76762
5928	111769	76743
5929	111787	76724
5930	111805	76704
5931	111822	76685
5932	111843	76667
5933	111862	76648
5934	111881	76629
5935	111898	76609
5936	111918	76591
5937	111938	76573
5938	111955	76553
5939	111973	76534
5940	111992	76515
5941	112012	76497
5942	112030	76478
5943	112050	76459
5944	112069	76441
5945	112088	76422
5946	112107	76403
5947	112125	76383
5948	112143	76364
5949	112163	76346
5950	112181	76327
5951	112199	76307
5952	112216	76287
5953	112235	76268
5954	112254	76249
5955	112273	76231
5956	112290	76211
5957	112307	76191
5958	112323	76170
5959	112341	76151
5960	112359	76131
5961	112380	76113
5962	112399	76095
5963	112417	76076
5964	112435	76056
5965	112453	76037
5966	112474	76019
5967	112493	76000
5968	112511	75981
5969	112528	75961
5970	112546	75941
5971	112564	75922
5972	112582	75903
5973	112600	75883
5974	112619	75864
5975	112638	75846
5976	112656	75826
5977	112674	75807
5978	112696	75790
5979	112714	75771
5980	112731	75750
5981	112747	75730
5982	112766	75711
5983	112785	75692
5984	112802	75672
5985	112821	75654
5986	112839	75634
5987	112858	75615
5988	112877	75597
5989	112895	75577
5990	112914	75559
5991	112933	75540
5992	112952	75521
5993	112970	75502
5994	112989	75483
5995	113008	75464
5996	113026	75445
5997	113045	75426
5998	113063	75406
5999	113082	75388
6000	113110	75375
6001	113129	75357
6002	113148	75337
6003	113167	75319
6004	113188	75302
6005	113207	75283
6006	113226	75264
6007	113243	75244
6008	113263	75226
6009	113281	75206
6010	113298	75187
6011	113316	75167
6012	113334	75147
6013	113353	75129
6014	113373	75110
6015	113390	75091
6016	113409	75072
6017	113426	75052
6018	113444	75032
6019	113462	75013
6020	113481	74994
6021	113497	74974
6022	113516	74955
6023	113535	74936
6024	113553	74917
6025	113572	74898
6026	113591	74879
6027	113610	74860
6028	113628	74841
6029	113647	74822
6030	113666	74804
6031	113685	74784
6032	113703	74765
6033	113720	74745
6034	113738	74726
6035	113757	74707
6036	113776	74688
6037	113794	74669
6038	113813	74650
6039	113830	74630
6040	113849	74611
6041	113868	74592
6042	113886	74573
6043	113904	74554
6044	113924	74536
6045	113944	74517
6046	113961	74498
6047	113980	74479
6048	113998	74459
6049	114015	74440
6050	114033	74420
6051	114051	74400
6052	114070	74382
6053	114088	74362
6054	114105	74342
6055	114123	74323
6056	114140	74303
6057	114158	74284
6058	114178	74266
6059	114197	74247
6060	114216	74228
6061	114235	74209
6062	114252	74189
6063	114271	74170
6064	114289	74151
6065	114308	74132
6066	114329	74115
6067	114347	74096
6068	114367	74078
6069	114385	74058
6070	114403	74039
6071	114421	74019
6072	114440	74000
6073	114459	73981
6074	114478	73963
6075	114497	73944
6076	114514	73924
6077	114533	73905
6078	114552	73887
6079	114569	73866
6080	114588	73848
6081	114605	73828
6082	114623	73809
6083	114642	73790
6084	114660	73770
6085	114678	73751
6086	114698	73733
6087	114714	73712
6088	114733	73693
6089	114751	73674
6090	114768	73654
6091	114787	73635
6092	114806	73617
6093	114823	73596
6094	114841	73577
6095	114861	73559
6096	114880	73540
6097	114898	73521
6098	114917	73502
6099	114934	73482
6100	114963	73470
6101	114983	73452
6102	115002	73433
6103	115022	73415
6104	115041	73396
6105	115060	73377
6106	115080	73359
6107	115098	73340
6108	115115	73320
6109	115135	73302
6110	115155	73284
6111	115174	73265
6112	115194	73247
6113	115212	73227
6114	115231	73209
6115	115249	73189
6116	115270	73172
6117	115288	73153
6118	115308	73135
6119	115328	73116
6120	115346	73097
6121	115366	73079
6122	115385	73060
6123	115406	73042
6124	115424	73023
6125	115443	73005
6126	115462	72986
6127	115482	72968
6128	115502	72950
6129	115521	72931
6130	115540	72912
6131	115558	72893
6132	115577	72874
6133	115594	72854
6134	115614	72836
6135	115632	72816
6136	115652	72798
6137	115671	72779
6138	115690	72761
6139	115709	72742
6140	115727	72722
6141	115744	72702
6142	115764	72684
6143	115783	72666
6144	115802	72647
6145	115819	72627
6146	115837	72608
6147	115854	72588
6148	115870	72567
6149	115890	72549
6150	115907	72529
6151	115926	72510
6152	115945	72492
6153	115964	72473
6154	115982	72453
6155	116000	72434
6156	116018	72415
6157	116037	72395
6158	116055	72376
6159	116074	72358
6160	116094	72339
6161	116112	72320
6162	116131	72301
6163	116150	72283
6164	116167	72263
6165	116185	72243
6166	116203	72224
6167	116221	72204
6168	116239	72185
6169	116257	72166
6170	116274	72146
6171	116293	72127
6172	116311	72108
6173	116330	72089
6174	116349	72070
6175	116367	72051
6176	116385	72031
6177	116404	72013
6178	116421	71993
6179	116439	71974
6180	116458	71954
6181	116476	71935
6182	116493	71916
6183	116511	71896
6184	116530	71877
6185	116548	71858
6186	116566	71839
6187	116584	71819
6188	116601	71799
6189	116621	71781
6190	116640	71762
6191	116658	71743
6192	116677	71724
6193	116696	71705
6194	116714	71686
6195	116732	71667
6196	116751	71648
6197	116770	71629
6198	116789	71611
6199	116809	71593
6200	116840	71581
6201	116859	71563
6202	116879	71544
6203	116898	71526
6204	116915	71506
6205	116935	71487
6206	116955	71469
6207	116972	71449
6208	116990	71430
6209	117009	71411
6210	117029	71393
6211	117048	71374
6212	117068	71356
6213	117086	71337
6214	117104	71317
6215	117122	71298
6216	117141	71279
6217	117161	71261
6218	117178	71241
6219	117197	71222
6220	117215	71203
6221	117234	71184
6222	117254	71166
6223	117272	71147
6224	117289	71127
6225	117307	71108
6226	117328	71090
6227	117347	71071
6228	117364	71051
6229	117383	71032
6230	117400	71013
6231	117419	70994
6232	117438	70975
6233	117457	70956
6234	117475	70937
6235	117492	70917
6236	117510	70898
6237	117527	70878
6238	117545	70859
6239	117565	70840
6240	117582	70820
6241	117601	70802
6242	117619	70782
6243	117639	70764
6244	117657	70745
6245	117675	70725
6246	117692	70705
6247	117711	70686
6248	117727	70666
6249	117746	70647
6250	117765	70628
6251	117783	70610
6252	117802	70591
6253	117822	70573
6254	117842	70554
6255	117860	70535
6256	117877	70515
6257	117895	70496
6258	117915	70478
6259	117933	70458
6260	117951	70439
6261	117972	70421
6262	117989	70401
6263	118007	70382
6264	118024	70362
6265	118042	70343
6266	118061	70324
6267	118080	70305
6268	118097	70285
6269	118116	70266
6270	118134	70247
6271	118153	70229
6272	118170	70209
6273	118188	70189
6274	118208	70171
6275	118226	70151
6276	118245	70133
6277	118263	70113
6278	118282	70095
6279	118302	70077
6280	118320	70058
6281	118340	70039
6282	118359	70021
6283	118378	70002
6284	118398	69984
6285	118418	69965
6286	118436	69946
6287	118453	69926
6288	118471	69907
6289	118488	69887
6290	118507	69868
6291	118524	69849
6292	118544	69830
6293	118562	69811
6294	118582	69793
6295	118601	69774
6296	118620	69755
6297	118638	69736
6298	118657	69717
6299	118676	69699
6300	118706	69686
6301	118726	69668
6302	118745	69649
6303	118764	69630
6304	118782	69611
6305	118799	69591
6306	118817	69572
6307	118836	69553
6308	118854	69534
6309	118872	69515
6310	118890	69495
6311	118908	69476
6312	118927	69457
6313	118943	69436
6314	118959	69416
6315	118979	69398
6316	118996	69378
6317	119017	69360
6318	119036	69342
6319	119055	69323
6320	119073	69304
6321	119091	69284
6322	119108	69264
6323	119128	69246
6324	119144	69226
6325	119163	69207
6326	119183	69189
